GOTERM,GONAME,Fasta,NaCl60gLRPKM,NaCl20_100_3.6gLRPKM,Treatment
GO:0090304,nucleic acid metabolic process,TD01GL000542,3.087181624,3.072840341,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL000562,1.757522057,1.729879724,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL000573,1.733254455,1.677529521,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL000577,1.800164581,2.244160273,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL000585,1.648527739,2.151086913,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL000586,1.997425029,2.356455955,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL000587,1.713983802,2.315720518,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL000588,1.874252913,2.369063524,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL000589,2.112714232,2.535626469,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL000606,1.779540143,1.864679293,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL000607,1.521922138,1.734808581,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL000608,1.851535248,1.931420037,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL000611,1.773159289,1.775370539,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL000615,2.640453458,2.118589177,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL000634,2.138347948,2.302917534,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL000642,2.2743467,2.298453284,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL000656,2.174331705,2.580885697,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL000660,2.122733672,2.462107355,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL000664,2.069574068,2.171227463,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL000666,1.862710885,1.994228422,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL000671,2.119190215,2.474475461,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL000672,1.640831336,1.961124448,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL000675,1.782021484,1.958158807,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL000691,3.268883651,2.414403351,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL000702,1.999139207,2.015062427,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL000709,1.751926554,2.01594328,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL000716,1.748929951,1.869510691,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL000736,1.766816025,2.139003377,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL000738,2.726677743,2.72685662,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL000739,2.44374622,2.658640148,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL000740,2.42279513,2.56833968,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL000758,1.665856112,2.091140674,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL000760,2.04260477,1.86142037,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL000761,2.245130865,2.070164503,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL000780,2.074850391,1.875104442,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL000793,1.626635502,1.783323925,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL000808,2.214554095,2.192022959,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL000815,1.546203608,1.58409379,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL000819,1.565506469,1.704203923,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL000822,1.54927447,1.706048928,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL000830,1.309335769,1.3803195,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL000833,1.82639547,1.758024,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL000842,1.226289317,1.181802335,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL000845,2.176380449,2.035512244,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL000846,2.35354059,2.164083932,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL000865,1.410606724,1.392310679,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL000889,2.009302647,2.102331512,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL000894,2.679452375,1.734533769,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL000901,1.888567266,2.139676636,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL000906,2.835728794,3.222905877,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL000907,2.225777395,2.116019153,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL000919,1.946658779,2.055429591,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL000929,1.769042296,1.770469419,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL000953,1.669833294,2.14789722,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL000954,2.392113557,2.198097264,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL000963,1.126777086,1.192876749,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001005,2.505475079,3.425811011,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001010,2.043558341,2.171463882,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001019,1.908690954,1.795457617,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001020,1.848962802,1.887083116,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001025,1.700036458,1.615159333,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001051,2.144405427,2.246646983,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001067,2.292339705,2.631583417,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001068,1.586321975,1.772240412,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001076,1.734862918,1.865916294,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001095,1.309818785,1.467458659,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001104,2.032610198,2.357942747,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001106,1.860838404,1.920832173,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001115,1.967173421,2.094137421,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001134,1.463293148,1.849453263,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001137,2.148560816,2.276522584,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001146,0.650162089,1.004026175,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001160,1.359859158,1.734186112,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001161,1.661009108,2.17864858,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001174,2.014077156,2.361694693,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001176,2.19571456,2.407464105,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001177,2.013849786,2.206736764,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001191,1.692855667,2.144436842,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001209,1.730466415,2.076356539,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001217,1.717993846,1.796760847,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001235,1.493545697,1.747903174,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001241,2.036551671,2.087638938,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001244,1.634402201,1.821042431,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001247,1.899937654,2.158766626,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001257,2.77052303,2.78651337,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001262,1.765270372,2.065190588,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001263,2.267163055,2.546917178,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001266,2.275683322,2.452994681,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001268,2.349320702,2.617582591,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001269,1.899992916,2.330457272,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001278,1.890168728,2.050108738,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001301,2.331697005,2.274466296,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001303,1.619354618,1.728568705,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001306,2.089071562,2.194845036,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001307,2.812733856,2.602011879,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001320,1.66915863,1.65182838,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001321,2.040787471,2.218236385,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001324,2.287848658,2.496216758,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001349,2.732769603,2.561470336,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001351,2.463079783,2.227764565,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001352,2.163696723,2.219355762,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001374,1.127920146,1.260365123,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001391,1.319305666,1.244410112,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001393,0.123621048,0.017709512,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001409,1.51502739,1.576484931,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001421,1.382915424,1.438475034,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001425,2.297633731,2.053172491,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001432,1.725161209,1.9282292,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001458,1.080566547,1.356627211,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001484,1.858970074,1.807795702,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001485,2.211160314,2.156036124,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001491,1.823067023,1.88758903,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001508,1.636882503,1.555973753,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001509,1.6831088,1.775360156,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001518,1.678385004,1.62923946,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001521,2.348833126,2.305278886,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001533,1.98061053,1.857255863,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001562,2.760626177,2.561831535,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001572,2.122445078,2.332730638,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001574,1.989694186,2.086301575,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001575,2.070523309,2.21918158,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001581,1.934513925,2.133887714,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001596,2.077833395,2.243849875,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001599,1.270307761,1.427358163,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001603,2.055105958,2.198802412,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001604,0.746268891,0.430610455,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001624,1.462967674,1.318855371,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001626,1.094942427,1.187200952,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001632,2.025833798,2.122093114,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001656,1.872001569,1.90884725,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001668,2.518838021,2.351513019,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001674,2.028107431,2.367063602,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001677,2.05140475,2.310941423,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001685,2.35433649,2.416456693,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001691,1.611603635,2.020028679,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001692,1.893521117,2.15353246,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001699,2.717341805,2.571675148,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001713,1.893799805,1.7116996,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001726,2.619628596,2.754874754,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001730,2.528214807,2.790712236,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001731,2.026529376,2.348221135,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001732,3.35558223,3.14161535,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001745,2.15922714,2.331855999,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001746,2.103123948,2.324531652,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001763,2.205915516,2.389984015,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001772,1.900866459,2.111875531,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001778,1.532161354,1.878349794,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001780,1.444958573,1.741495745,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001783,1.423593781,1.802139961,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001784,1.259519873,1.875022453,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001787,-0.54312477,1.150365925,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001788,0.050810017,-0.421440409,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001794,0.735883558,0.251523389,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001823,2.606111743,2.853861843,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001826,1.79955908,1.855557532,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001827,2.035964622,2.216390096,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001847,2.285233362,2.330562664,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001870,2.109356241,2.167533386,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001879,1.964529472,2.167938448,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001880,2.088651986,2.188163627,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001881,1.741980303,1.730306768,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001882,2.230190061,2.391191609,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001883,2.729532669,2.664070603,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001888,1.809759867,2.144379697,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001891,2.150103049,2.197856619,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001892,2.421774899,2.387275076,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001893,2.716721227,2.458148137,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001895,1.771312172,1.8371162,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001905,2.154519671,2.243856431,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001912,1.632546962,1.606013009,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001952,1.915199809,1.706421539,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001967,1.768991056,1.063332199,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001971,2.493922579,2.24271999,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL001986,1.689595755,1.398300767,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002000,1.961648582,2.124088624,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002007,2.260254094,2.409922651,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002009,2.260801365,2.183522261,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002012,2.608072357,2.677645862,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002013,2.102376093,2.220638103,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002020,1.388613325,1.860428515,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002021,1.530431423,1.898609276,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002023,1.979760185,1.695452778,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002024,1.582542741,1.6317256,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002026,1.399930093,1.493329818,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002037,2.556385847,2.496545299,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002062,1.791275483,1.949656457,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002076,2.968896038,2.640605276,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002077,1.810659224,1.930308095,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002081,1.610823402,1.755252697,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002109,1.916746564,2.034939987,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002116,1.768842999,1.803657973,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002121,1.884859156,1.868235599,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002133,1.932117685,2.117903448,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002137,2.096147929,2.23445076,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002138,1.628453704,1.54221333,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002141,1.85758127,2.071691086,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002142,1.68609566,1.989184881,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002155,1.757944063,1.755231709,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002181,1.780194834,1.627310084,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002183,1.51568102,1.476486263,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002187,0.773446897,1.143930915,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002195,1.992991125,1.686122088,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002216,2.006164112,1.904076098,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002217,2.407170198,2.007268132,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002221,2.300179589,2.238671124,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002226,1.891040533,2.061433061,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002228,2.429053048,2.441482281,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002232,2.545166939,2.561736042,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002235,2.487704637,2.52219044,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002240,2.12371683,2.588596403,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002249,2.014958049,2.554941807,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002250,1.941653315,2.392788578,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002257,1.699010856,2.1008756,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002259,1.787699363,2.181037459,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002261,1.939286893,2.196257322,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002275,2.359317308,2.251239469,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002277,2.277306424,2.361916854,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002309,2.20429422,2.326130474,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002310,4.82823625,4.652592086,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002311,1.917169836,1.810592031,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002342,1.985243651,2.28513534,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002351,1.992566833,2.167891436,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002377,3.207495425,3.003252046,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002378,2.28186649,2.403517116,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002382,1.705849142,1.835522349,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002387,1.74082339,1.955004918,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002400,1.631856575,1.87786331,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002402,2.04863815,2.152139656,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002403,1.861309351,1.913268959,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002405,1.618633216,1.893641764,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002406,1.542106417,1.835906323,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002421,2.204009322,2.392603452,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002422,2.327712997,2.157396896,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002425,1.946861557,1.972516275,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002434,1.613506025,1.657803449,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002437,2.153735908,2.281673466,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002449,2.314653147,2.239576804,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002461,2.328136201,2.048652862,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002478,2.053120545,2.482549754,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002479,2.56154933,2.171117286,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002486,1.635395999,1.593566079,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002500,1.956274248,1.580831869,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002522,2.629107721,2.498401504,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002554,3.2434146,3.301486889,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002561,1.686026768,1.922869245,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002571,2.014986243,2.290272161,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002574,2.143198353,2.33111136,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002575,2.407788526,2.378485124,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002582,2.377743108,1.794608863,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002618,2.001951756,2.506611563,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002625,3.241731522,3.115443607,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002633,1.868774339,2.102789742,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002637,2.735914011,2.566304638,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002647,2.447493298,2.210297602,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002652,2.03710796,2.141829332,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002657,2.900955942,3.023148967,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002658,2.535913441,2.654685588,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002695,1.585601215,1.747645856,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002696,1.881506557,1.870362439,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002697,1.886829787,1.996606058,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002709,1.387304875,1.259819751,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002716,1.476191549,1.44792206,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002724,1.35253858,1.380916312,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002727,2.368755249,2.290282101,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002736,1.516340534,1.680104147,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002742,1.746020148,1.780477318,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002772,2.218286135,2.303028826,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002778,1.853654457,1.901024277,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002780,1.841842559,1.811482084,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002788,1.858379755,1.844133397,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002794,2.051735612,2.273160834,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002801,1.951930922,2.032731871,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002802,2.370826286,2.410905353,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002805,1.494335351,1.574715196,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002819,1.638735012,1.504530289,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002824,1.848702035,1.758499667,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002825,1.486688521,1.685184717,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002832,1.622199787,1.951382968,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002844,0.6149097,1.387347296,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002847,2.10888961,2.088615754,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002851,2.496609981,2.357661694,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002852,2.446157645,2.427097678,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002858,2.067836764,2.205102603,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002862,2.227417164,2.077324515,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002871,1.407576371,1.737651701,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002882,1.097690097,1.429965376,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002886,1.98346327,2.158423291,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002899,1.708923746,1.588447611,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002903,2.94875274,2.775881631,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002910,1.589188659,1.911886055,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002923,2.001125738,2.108911154,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002928,2.106474818,2.390986055,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002934,1.673402939,2.035212466,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002936,2.292283723,2.292410742,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002937,2.742924496,2.88407715,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002948,1.426354217,1.878568621,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002959,1.660020606,1.46833451,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002961,0.146923484,0.775131953,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002973,2.084249747,2.175319676,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002985,2.368977008,2.400837781,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002989,1.860339341,2.035022945,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002993,1.812912061,1.870236328,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL002996,2.03027967,2.005288455,100gNaCl
